Collar,Sample ID,Geol_From,Geol_To,Thickness,Chk,Comments,Lab,Dispatch_ID,Lab_Certificate,Dispatch_Date,Drill_Sample_Type,Sample_Mass,Sampler,Samp_Date,AuCheck_ppm_Au-AA23,AuCheck_ppm_Au-AA24,AuCheck_ppm_Au-GRA22,RecvdWt_kg_WEI-21
JES-25-103,675025,42,43.4,1.4,1,La muestra mide 160cm,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,4.635,Yuvitza.Davila,15/01/2025,,,,4.64
JES-25-103,675026,43.4,45.4,2,1,La muestra mide 120cm,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,7.67,Yuvitza.Davila,15/01/2025,,,,7.68
JES-25-103,675027,45.4,47.4,2,1,La muestra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.1,Yuvitza.Davila,15/01/2025,,,,6.1
JES-25-103,675028,47.4,48.7,1.3,1,La muestra mide 2mts.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,4.54,Yuvitza.Davila,15/01/2025,,,,4.54
JES-25-103,675029,48.7,50.7,2,1,La muestra mide 120cm,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,7.21,Yuvitza.Davila,15/01/2025,,,,7.21
JES-25-103,675030,50.7,52.55,1.85,1,La muetsra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.4,Yuvitza.Davila,15/01/2025,,,,6.41
JES-25-103,675031,52.55,54.4,1.85,1,La muestra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.97,Yuvitza.Davila,15/01/2025,,,,6.97
JES-25-103,675032,54.4,56.4,2,1,La muestra mide 2 mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,4.38,Yuvitza.Davila,15/01/2025,,,,4.39
JES-25-103,675033,56.4,58.4,2,1,La muestra mide 150,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,4.67,Yuvitza.Davila,15/01/2025,,,,4.68
JES-25-103,675034,58.4,60.4,2,1,La muestra mide 150cm.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,5.6,Yuvitza.Davila,15/01/2025,,,,5.61
JES-25-103,675035,60.4,62.6,2.2,1,La muestra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.38,Yuvitza.Davila,15/01/2025,,,,6.38
JES-25-103,675036,62.6,65,2.4,1,La muestra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,4.6,Yuvitza.Davila,15/01/2025,,,,4.61
JES-25-103,675037,65,66.6,1.6,1,la muestra mide 160cm,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,5.31,Yuvitza.Davila,15/01/2025,,,,5.32
JES-25-103,675038,66.6,68.6,2,1,La muestra mide 150cm.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.675,Yuvitza.Davila,15/01/2025,,,,6.67
JES-25-103,675039,68.6,70.7,2.1,1,La muestra mide 2mts.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,5.175,Yuvitza.Davila,15/01/2025,,,,5.17
JES-25-103,675040,70.7,72.6,1.9,1,la muestra mide 2 mts.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,8.33,Yuvitza.Davila,15/01/2025,,,,8.34
JES-25-103,675041,72.6,74.6,2,1,La muestra mide 2 mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,5.985,Yuvitza.Davila,15/01/2025,,,,5.99
JES-25-103,675043,74.6,76.6,2,1,La muestra mide 2 mts.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,7.32,Yuvitza.Davila,15/01/2025,,,,7.32
JES-25-103,675044,76.6,78.6,2,1,La muestra mide 2mts.,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,8.815,Yuvitza.Davila,15/01/2025,,,,8.82
JES-25-103,675045,78.6,80.5,1.9,1,La muestra mide 2mts,ALS,PIL-077,HE25027014 - Finalized,15/01/2025,Core_HalfSplit,6.3,Yuvitza.Davila,15/01/2025,,,,6.3
JES-25-104,675047,0,2.8,2.8,1,Real de largo de la muestra 60 cm,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.02,Isaac.Ortega,17/01/2025,,,,2.02
JES-25-104,675048,2.8,5.65,2.85,1,Muestra  real de 80 cm,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.075,Isaac.Ortega,17/01/2025,,,,2.07
JES-25-104,675049,5.65,6.1,0.45,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,1.895,Isaac.Ortega,17/01/2025,,,,1.9
JES-25-104,675050,6.1,11.2,5.1,1,Muestra real de 1.15 metros,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.925,Isaac.Ortega,17/01/2025,,,,2.94
JES-25-104,675051,11.2,14.1,2.9,1,Muestra real de  1.05 metros,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.17,Isaac.Ortega,17/01/2025,,,,2.18
JES-25-104,675052,14.1,15.6,1.5,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.99,Isaac.Ortega,17/01/2025,,,,4.01
JES-25-104,675053,15.6,20.25,4.65,1,muestra real de 1.25 metros,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.05,Isaac.Ortega,17/01/2025,,,,3.06
JES-25-104,675054,20.25,23.25,3,1,muestra real de 1.25,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,4.165,Isaac.Ortega,17/01/2025,,,,4.17
JES-25-104,675055,23.25,24.4,1.15,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,4.385,Isaac.Ortega,17/01/2025,,,,4.4
JES-25-104,675056,24.4,26.4,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.125,Isaac.Ortega,17/01/2025,,,,3.13
JES-25-104,675057,26.4,27.8,1.4,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,5.58,Isaac.Ortega,17/01/2025,,,,5.59
JES-25-104,675058,27.8,29.6,1.8,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.92,Isaac.Ortega,17/01/2025,,,,3.93
JES-25-104,675060,29.6,30.25,0.65,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.02,Isaac.Ortega,17/01/2025,,,,2.02
JES-25-104,675061,30.25,32.45,2.2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.04,Isaac.Ortega,17/01/2025,,,,3.05
JES-25-104,675062,32.45,35.6,3.15,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.81,Isaac.Ortega,17/01/2025,,,,6.83
JES-25-104,675063,35.6,36.9,1.3,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,4.925,Isaac.Ortega,17/01/2025,,,,4.93
JES-25-104,675064,36.9,38,1.1,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.98,Isaac.Ortega,17/01/2025,,,,2.99
JES-25-104,675065,38,40,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.905,Isaac.Ortega,17/01/2025,,,,6.92
JES-25-104,675066,40,42,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.405,Isaac.Ortega,17/01/2025,,,,7.41
JES-25-104,675067,42,44,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,5.89,Isaac.Ortega,17/01/2025,,,,5.9
JES-25-104,675068,44,46,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,5.77,Isaac.Ortega,17/01/2025,,,,5.78
JES-25-104,675069,46,48,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,8.63,Isaac.Ortega,17/01/2025,,,,8.64
JES-25-104,675070,48,50,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.745,Isaac.Ortega,17/01/2025,,,,7.74
JES-25-104,675071,50,52,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.275,Isaac.Ortega,17/01/2025,,,,7.28
JES-25-104,675072,52,54,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.13,Isaac.Ortega,17/01/2025,,,,7.14
JES-25-104,675073,54,56,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.175,Isaac.Ortega,17/01/2025,,,,7.17
JES-25-104,675075,56,58,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.995,Isaac.Ortega,17/01/2025,,,,6.7
JES-25-104,675076,58,59.65,1.65,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.65,Isaac.Ortega,17/01/2025,,,,6.65
JES-25-104,675077,59.65,60,0.35,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,1.775,Isaac.Ortega,17/01/2025,,,,1.75
JES-25-104,675078,60,62,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.635,Isaac.Ortega,17/01/2025,,,,6.64
JES-25-104,675079,62,64,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.765,Isaac.Ortega,17/01/2025,,,,7.77
JES-25-104,675080,64,66,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.595,Isaac.Ortega,17/01/2025,,,,7.6
JES-25-104,675081,66,68,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,5.34,Isaac.Ortega,17/01/2025,,,,5.34
JES-25-104,675082,68,70,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,8.285,Isaac.Ortega,17/01/2025,,,,8.29
JES-25-104,675083,70,72,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_QuarterSplit,2.825,Isaac.Ortega,17/01/2025,,,,3.08
JES-25-104,675084,72,74,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,6.16,Isaac.Ortega,17/01/2025,,,,6.16
JES-25-104,675085,74,76,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.565,Isaac.Ortega,17/01/2025,,,,7.57
JES-25-104,675086,76,78,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.36,Isaac.Ortega,17/01/2025,,,,7.37
JES-25-104,675087,78,80,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.81,Isaac.Ortega,17/01/2025,,,,7.81
JES-25-104,675088,80,82,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.235,Isaac.Ortega,17/01/2025,,,,7.24
JES-25-104,675089,82,84,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.04,Isaac.Ortega,17/01/2025,,,,7.05
JES-25-104,675090,84,86,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.125,Isaac.Ortega,17/01/2025,,,,7.14
JES-25-104,675091,86,87.83,1.83,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.125,Isaac.Ortega,17/01/2025,,,,7.13
JES-25-104,675093,87.83,89.45,1.62,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,5.16,Isaac.Ortega,17/01/2025,,,,5.16
JES-25-104,675095,89.45,90,0.55,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,2.445,Isaac.Ortega,17/01/2025,,,,2.44
JES-25-104,675096,90,91.15,1.15,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,4.71,Isaac.Ortega,17/01/2025,,,,4.72
JES-25-104,675097,91.15,92.25,1.1,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.895,Isaac.Ortega,17/01/2025,,,,3.89
JES-25-104,675098,92.25,94.35,2.1,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.13,Isaac.Ortega,17/01/2025,,,,8.12
JES-25-104,675099,94.35,95.8,1.45,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,1.545,Isaac.Ortega,17/01/2025,,,,1.54
JES-25-104,675101,95.8,97,1.2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,3.215,Isaac.Ortega,17/01/2025,,,,3.22
JES-25-104,675102,97,97.55,0.55,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,1.97,Isaac.Ortega,17/01/2025,,,,1.97
JES-25-104,675103,97.55,99.55,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.89,Isaac.Ortega,17/01/2025,,,,7.89
JES-25-104,675104,99.55,101.6,2.05,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,7.515,Isaac.Ortega,17/01/2025,,,,7.51
JES-25-104,675105,101.6,103.6,2,1,,ALS,PIL-078,HE25027015 - Finalized,19/01/2025,Core_HalfSplit,8.505,Isaac.Ortega,17/01/2025,,,,8.52
JES-25-105,675107,0,2.55,2.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.76,Yuvitza.Davila,28/01/2025,,,,3.76
JES-25-105,675108,2.55,5.6,3.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.235,Yuvitza.Davila,28/01/2025,,,,5.23
JES-25-105,675109,5.6,9,3.4,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_QuarterSplit,4.655,Yuvitza.Davila,28/01/2025,,,,4.66
JES-25-105,675110,9,10.3,1.3,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.65,Yuvitza.Davila,28/01/2025,,,,3.65
JES-25-105,675111,10.3,11.2,0.9,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,2.63,Yuvitza.Davila,28/01/2025,,,,2.64
JES-25-105,675112,11.2,12,0.8,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,2.995,Yuvitza.Davila,28/01/2025,,,,2.99
JES-25-105,675113,12,13.85,1.85,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.005,Yuvitza.Davila,28/01/2025,,,,3.02
JES-25-105,675114,13.85,15.75,1.9,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_QuarterSplit,1.61,Yuvitza.Davila,28/01/2025,,,,1.61
JES-25-105,675115,15.75,16.9,1.15,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.95,Yuvitza.Davila,28/01/2025,,,,3.95
JES-25-105,675116,16.9,18.05,1.15,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.65,Yuvitza.Davila,28/01/2025,,,,3.65
JES-25-105,675117,18.05,20.8,2.75,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.415,Yuvitza.Davila,28/01/2025,,,,3.42
JES-25-105,675118,20.8,22.85,2.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.255,Yuvitza.Davila,28/01/2025,,,,3.25
JES-25-105,675119,22.85,23.5,0.65,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,2.33,Yuvitza.Davila,28/01/2025,,,,2.33
JES-25-105,675120,23.5,26.25,2.75,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.86,Yuvitza.Davila,28/01/2025,,,,5.86
JES-25-105,675121,26.25,27.45,1.2,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.74,Yuvitza.Davila,28/01/2025,,,,4.75
JES-25-105,675123,27.45,29,1.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.545,Yuvitza.Davila,28/01/2025,,,,4.55
JES-25-105,675124,29,30.45,1.45,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,2.285,Yuvitza.Davila,28/01/2025,,,,2.28
JES-25-105,675125,30.45,32.5,2.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.905,Yuvitza.Davila,28/01/2025,,,,4.9
JES-25-105,675126,32.5,33.4,0.9,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.505,Yuvitza.Davila,28/01/2025,,,,3.5
JES-25-105,675127,33.4,35.1,1.7,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.64,Yuvitza.Davila,28/01/2025,,,,4.64
JES-25-105,675128,35.1,36.3,1.2,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_QuarterSplit,1.865,Yuvitza.Davila,28/01/2025,,,,1.87
JES-25-105,675129,36.3,38.85,2.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.785,Yuvitza.Davila,28/01/2025,,,,4.79
JES-25-105,675130,38.85,40.8,1.95,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.36,Yuvitza.Davila,28/01/2025,,,,5.36
JES-25-105,675131,40.8,42.35,1.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.385,Yuvitza.Davila,28/01/2025,,,,5.38
JES-25-105,675134,42.35,44.4,2.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,7.205,Yuvitza.Davila,28/01/2025,,,,7.19
JES-25-105,675135,44.4,46.4,2,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.48,Yuvitza.Davila,28/01/2025,,,,6.48
JES-25-105,675136,46.4,48.4,2,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,7.175,Yuvitza.Davila,28/01/2025,,,,7.17
JES-25-105,675137,48.4,49.9,1.5,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.54,Yuvitza.Davila,28/01/2025,,,,4.57
JES-25-105,675139,49.9,51.25,1.35,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.915,Yuvitza.Davila,28/01/2025,,,,4.91
JES-25-105,675140,51.25,52.85,1.6,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.39,Yuvitza.Davila,28/01/2025,,,,5.39
JES-25-105,675141,52.85,54.3,1.45,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.585,Yuvitza.Davila,28/01/2025,,,,5.58
JES-25-105,675142,54.3,55.95,1.65,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.92,Yuvitza.Davila,28/01/2025,,,,4.93
JES-25-105,675144,55.95,58.25,2.3,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.525,Yuvitza.Davila,28/01/2025,,,,6.53
JES-25-105,675145,58.25,60.25,2,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.035,Yuvitza.Davila,28/01/2025,,,,6.04
JES-25-105,675146,60.25,62,1.75,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.7,Yuvitza.Davila,28/01/2025,,,,5.7
JES-25-105,675149,62,63.5,1.5,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.83,Yuvitza.Davila,28/01/2025,,,,4.83
JES-25-105,675150,63.5,65.2,1.7,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.24,Yuvitza.Davila,28/01/2025,,,,6.24
JES-25-105,675151,65.2,66,0.8,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.04,Yuvitza.Davila,28/01/2025,,,,3.04
JES-25-105,675152,66,67.05,1.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.67,Yuvitza.Davila,28/01/2025,,,,3.68
JES-25-105,675153,67.05,68.55,1.5,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.24,Yuvitza.Davila,28/01/2025,,,,4.27
JES-25-105,675154,68.55,69.6,1.05,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.97,Yuvitza.Davila,28/01/2025,,,,3.97
JES-25-105,675155,69.6,71.15,1.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.8,Yuvitza.Davila,28/01/2025,,,,4.82
JES-25-105,675156,71.15,71.75,0.6,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,2.25,Yuvitza.Davila,28/01/2025,,,,2.25
JES-25-105,675157,71.75,73.3,1.55,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.555,Yuvitza.Davila,28/01/2025,,,,6.56
JES-25-105,675158,73.3,74.75,1.45,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,3.645,Yuvitza.Davila,28/01/2025,,,,3.65
JES-25-105,675159,74.75,76.2,1.45,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.575,Yuvitza.Davila,28/01/2025,,,,5.6
JES-25-105,675160,76.2,77.95,1.75,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.51,Yuvitza.Davila,28/01/2025,,,,5.51
JES-25-105,675161,77.95,79.7,1.75,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,5.025,Yuvitza.Davila,28/01/2025,,,,5.03
JES-25-105,675162,79.7,80.8,1.1,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,4.185,Yuvitza.Davila,28/01/2025,,,,4.18
JES-25-105,675163,80.8,82.2,1.4,1,,ALS,PIL-079,HE25036813 - Finalized,28/01/2025,Core_HalfSplit,6.01,Yuvitza.Davila,28/01/2025,,,,6
